"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSRNOT00000077643.1-ENSRNOG00000058896.1:rRNA",49.8232754444505,1.58629757795773,0.361937601961974,78.8605573041548,5.38794984856325e-17,2.74785442276726e-15
"ENSRNOT00000084761.1-ENSRNOG00000056172.1:rRNA",49.8232754444505,1.58629757795773,0.361937601961974,78.8605573041548,5.38794984856325e-17,2.74785442276726e-15
"ENSRNOT00000085643.1-ENSRNOG00000059852.1:rRNA",49.8232754444505,1.58629757795773,0.361937601961974,78.8605573041548,5.38794984856325e-17,2.74785442276726e-15
"ENSRNOT00000087159.1-ENSRNOG00000058725.1:rRNA",49.8232754444505,1.58629757795773,0.361937601961974,78.8605573041548,5.38794984856325e-17,2.74785442276726e-15
"ENSRNOT00000089050.1-ENSRNOG00000051831.1:rRNA",49.8232754444505,1.58629757795773,0.361937601961974,78.8605573041548,5.38794984856325e-17,2.74785442276726e-15
"ENSRNOT00000089300.1-ENSRNOG00000059394.1:rRNA",49.8232754444505,1.58629757795773,0.361937601961974,78.8605573041548,5.38794984856325e-17,2.74785442276726e-15
"ENSRNOT00000090107.1-ENSRNOG00000053888.1:rRNA",49.8232754444505,1.58629757795773,0.361937601961974,78.8605573041548,5.38794984856325e-17,2.74785442276726e-15
"ENSRNOT00000072497.2-ENSRNOG00000055067.1:rRNA",47.7073542579814,1.73778949928465,0.274054982163772,75.5021904455589,2.82793502374191e-16,1.26196600434483e-14
"ENSRNOT00000092862.1-ENSRNOG00000022163.7:antisense",11.7191249234508,3.68295397908515,0.91148979129448,63.5640668331191,1.01733074600512e-13,4.03541195915365e-12
"ENSRNOT00000073510.1-ENSRNOG00000046194.1:miRNA",50.6595693003242,3.96579543410791,0.637457349496307,63.1738364913769,1.23282868689411e-13,4.40119841221196e-12
"ENSRNOT00000030993.6-ENSRNOG00000022163.7:antisense",11.6466616400545,3.6611368921351,0.925143989812029,61.6763289078125,2.57651339964152e-13,7.66512736393351e-12
"ENSRNOT00000092884.1-ENSRNOG00000022163.7:antisense",11.6466616400545,3.6611368921351,0.925143989812029,61.6763289078125,2.57651339964152e-13,7.66512736393351e-12
"ENSRNOT00000070269.1-ENSRNOG00000045002.1:rRNA",10.7402996223153,1.58789913046908,0.477763187714751,50.1659412992262,7.36479744026153e-11,2.02248668167182e-09
"ENSRNOT00000069841.1-ENSRNOG00000044574.1:rRNA",10.8473648046168,1.59557487145283,0.478163211524913,48.2594289425006,1.87527127630977e-10,4.54266028629893e-09
"ENSRNOT00000091643.1-ENSRNOG00000054709.1:lincRNA",5.32004389796195,4.17255648367641,1.03857489772178,48.2233931728106,1.90868079256258e-10,4.54266028629893e-09
"ENSRNOT00000002030.7-ENSRNOG00000001482.7:processed_transcript",10.933889245265,3.20477078305639,0.818608323738682,47.5456730475605,2.66039395101665e-10,5.9360040032059e-09
"ENSRNOT00000075746.3-ENSRNOG00000047590.3:lincRNA",141.394525801091,3.02317974964778,0.562714038966835,46.9546423315938,3.55368296393915e-10,7.46273422427222e-09
"ENSRNOT00000081418.1-ENSRNOG00000060041.1:lincRNA",5.64675966754338,4.07965711165233,1.02117700765087,45.5278106117687,7.1463287309228e-10,1.41735519829969e-08
"ENSRNOT00000087730.1-ENSRNOG00000052433.1:lincRNA",79.9037605315206,3.00847360613676,0.541195709661599,45.1525882197238,8.58694949672218e-10,1.61344261596306e-08
"ENSRNOT00000069133.1-ENSRNOG00000043866.1:Mt_rRNA",590873.910381617,-1.85410034134288,0.489434077199249,43.2659401708358,2.16094883522505e-09,3.85729367087672e-08
"ENSRNOT00000072005.1-ENSRNOG00000050367.1:miRNA",4.4793356184411,3.72140626422229,1.05720879662687,41.7996505113361,4.42474237204069e-09,7.52206203246918e-08
"ENSRNOT00000081846.1-ENSRNOG00000056835.1:rRNA",19.2438910258882,1.45108888594873,0.416890130331627,41.3097002735004,5.6212664784019e-09,9.12178242177035e-08
"ENSRNOT00000074819.1-ENSRNOG00000047794.1:rRNA",19.1582883308429,2.60094231383549,0.482084145850042,40.6037044038849,7.93536088150312e-09,1.23170601508548e-07
"ENSRNOT00000091624.1-ENSRNOG00000054077.1:lincRNA",3.10735926112426,3.15973710880381,0.872926610881408,39.4107264511454,1.42051141227268e-08,2.07688166383212e-07
"ENSRNOT00000054649.3-ENSRNOG00000060018.1:rRNA",30.8830777816419,1.90699898118627,0.359618826264366,39.362406138027,1.45439892425219e-08,2.07688166383212e-07
"ENSRNOT00000079629.1-ENSRNOG00000059278.1:lincRNA",3.06474934343523,3.15949356548044,0.87498502075975,38.4007777089126,2.32479538392328e-08,3.19212289254081e-07
"ENSRNOT00000052922.1-ENSRNOG00000034799.1:rRNA",16.3302527845253,1.44467710981001,0.444263069486648,38.2721809807564,2.47523292869094e-08,3.27280798349136e-07
"ENSRNOT00000079282.1-ENSRNOG00000055766.1:lincRNA",1.62919056891779,2.88899684965767,0.895273150902564,36.2097823910711,6.76131318152778e-08,8.62067430644791e-07
"ENSRNOT00000052895.1-ENSRNOG00000034772.1:rRNA",17.2257435788021,1.41049483733415,0.448324154746543,34.8650849547787,1.30088352872837e-07,1.60143248191734e-06
"ENSRNOT00000053226.3-ENSRNOG00000035103.3:rRNA",31.9729034283412,1.77611303444907,0.358566758445629,34.5614692306593,1.50788925907584e-07,1.79438821830024e-06
